,EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,start_date,end_date,Difference,Region,Province_Name
387,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Red Deer AB,AB,1991-07-03 00:00:00,0.0,0.0,0.0,40387745.0,46533706.2,1991-07-03 00:00:00,,,9280084.0,,,31107661.0,,0.0,0.0,1991-07-03,1991-07-03,0,Western Canada,Alberta
388,Disaster,Natural,Meteorological - Hydrological,Wildfire,"Betsiamites, Ragueneau et Baie-Comeau QC",QC,1991-06-29 00:00:00,0.0,0.0,4035.0,,,1991-06-29 00:00:00,,,,,,,,0.0,0.0,1991-06-29,1991-06-29,0,Eastern Canada,Quebec
389,Disaster,Natural,Meteorological - Hydrological,Flood,Old Crow YT,YT,1991-05-08 00:00:00,0.0,0.0,0.0,546692.0,629884.3,1991-05-09 00:00:00,518222.0,28470.0,,,,,,0.0,0.0,1991-05-08,1991-05-09,1,Northern Canada,Yukon
390,Disaster,Natural,Meteorological - Hydrological,Flood,Chaudière River QC,QC,1991-04-07 00:00:00,0.0,0.0,1000.0,3682004.0,4242309.0,1991-04-08 00:00:00,,,3682004.0,,,,,0.0,0.0,1991-04-07,1991-04-08,1,Eastern Canada,Quebec
391,Disaster,Natural,Geological,Landslide,Notre-Dame de Pierreville QC,QC,1991-04-01 00:00:00,0.0,0.0,0.0,304756.0,351131.9,1991-04-01 00:00:00,,,304756.0,,,,,0.0,0.0,1991-04-01,1991-04-01,0,Eastern Canada,Quebec
392,Disaster,Natural,Meteorological - Hydrological,Tornado,Sarnia ON,ON,1991-03-27 00:00:00,0.0,0.0,0.0,28310657.0,32618800.5,1991-03-27 00:00:00,,0.0,0.0,,,28310657.0,,1560000.0,0.0,1991-03-27,1991-03-27,0,Eastern Canada,Ontario
393,Disaster,Natural,Meteorological - Hydrological,Avalanche,Bugaboo Glacier Provincial Park BC,BC,1991-03-12 00:00:00,9.0,0.0,0.0,,,1991-03-12 00:00:00,,0.0,0.0,,,,,0.0,0.0,1991-03-12,1991-03-12,0,Western Canada,British Columbia
394,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1991-01-01 00:00:00,0.0,0.0,0.0,146557019.0,168859174.1,1991-01-01 00:00:00,,,115360.0,,146441659.0,,,0.0,0.0,1991-01-01,1991-01-01,0,Western Canada,Multiple Provinces
395,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Madeleine Islands QC,QC,1990-12-16 00:00:00,8.0,2.0,0.0,397070.0,483169.4,1990-12-16 00:00:00,,,,,397070.0,,,0.0,0.0,1990-12-16,1990-12-16,0,Eastern Canada,Quebec
396,Disaster,Natural,Meteorological - Hydrological,Flood,Newfoundland,NL,1990-12-09 00:00:00,0.0,0.0,0.0,2327777.0,2832524.6,1990-12-09 00:00:00,1029958.0,1297819.0,,,,,,0.0,0.0,1990-12-09,1990-12-09,0,Eastern Canada,Newfoundland and Labrador
397,Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,BC,1990-11-08 00:00:00,0.0,0.0,309.0,29426861.0,35807685.5,1990-11-13 00:00:00,7343629.0,7053719.0,15029513.0,,,,,412941.0,0.0,1990-11-08,1990-11-13,5,Western Canada,British Columbia
398,Disaster,Natural,Meteorological - Hydrological,Tornado,Southern Ontario,ON,1990-08-29 00:00:00,0.0,6.0,0.0,792167.0,963937.9,1990-08-29 00:00:00,,,511000.0,281167.0,,,,0.0,0.0,1990-08-29,1990-08-29,0,Eastern Canada,Ontario
399,Disaster,Natural,Meteorological - Hydrological,Flood,Woodstock NB,NB,1990-08-01 00:00:00,0.0,0.0,0.0,1666667.0,2028061.6,1990-08-01 00:00:00,,,1666667.0,,,,,0.0,0.0,1990-08-01,1990-08-01,0,Eastern Canada,New Brunswick
400,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Northumberland Strait (NS and PE),Multiple Provinces,1990-08-01 00:00:00,6.0,0.0,0.0,4427167.0,5387139.4,1990-08-01 00:00:00,,,,,4427167.0,,,0.0,0.0,1990-08-01,1990-08-01,0,Eastern Canada,Multiple Provinces
401,Disaster,Natural,Meteorological - Hydrological,Wildfire,Old Crow YT,YT,1990-07-20 00:00:00,0.0,0.0,210.0,7925848.0,9644463.0,1990-07-20 00:00:00,,,7591444.0,334404.0,,,,0.0,0.0,1990-07-20,1990-07-20,0,Northern Canada,Yukon
402,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1990-07-09 00:00:00,0.0,0.0,0.0,19295404.0,23479356.4,1990-07-09 00:00:00,,,3016404.0,,,16279000.0,,0.0,0.0,1990-07-09,1990-07-09,0,Western Canada,Alberta
403,Disaster,Natural,Geological,Landslide,Joe Rich and Southern British Columbia,BC,1990-06-12 00:00:00,7.0,0.0,0.0,18208847.0,22157193.9,1990-06-12 00:00:00,4355578.0,5654135.0,8199134.0,,,,,0.0,0.0,1990-06-12,1990-06-12,0,Western Canada,British Columbia
404,Disaster,Natural,Meteorological - Hydrological,Flood,Western Alberta,AB,1990-05-25 00:00:00,1.0,0.0,221.0,22147336.0,26949692.0,1990-07-04 00:00:00,8229503.0,6395393.0,7522440.0,,,,,0.0,0.0,1990-05-25,1990-07-04,40,Western Canada,Alberta
405,Disaster,Natural,Meteorological - Hydrological,Avalanche,Banff AB,AB,1990-02-11 00:00:00,4.0,0.0,0.0,,,1990-02-11 00:00:00,0.0,0.0,,,,,,0.0,0.0,1990-02-11,1990-02-11,0,Western Canada,Alberta
406,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1990-01-01 00:00:00,0.0,0.0,0.0,581891545.0,708067007.6,1990-01-01 00:00:00,,,204155713.0,,377735832.0,,,0.0,0.0,1990-01-01,1990-01-01,0,Western Canada,Multiple Provinces
407,Disaster,Natural,Geological,Earthquake,Ungava Peninsula QC,QC,1989-12-25 00:00:00,0.0,0.0,0.0,,,1989-12-25 00:00:00,0.0,0.0,,,,,,0.0,6.0,1989-12-25,1989-12-25,0,Eastern Canada,Quebec
408,Disaster,Natural,Meteorological - Hydrological,Cold Event,British Columbia to Ontario,Multiple Provinces,1989-12-18 00:00:00,7.0,0.0,0.0,536488.0,684237.4,1990-01-17 00:00:00,,,536488.0,,,,,0.0,0.0,1989-12-18,1990-01-17,30,Western Canada,Multiple Provinces
409,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Gulf of St. Lawrence QC,QC,1989-12-07 00:00:00,39.0,0.0,0.0,,,1989-12-07 00:00:00,0.0,0.0,,,,,,0.0,0.0,1989-12-07,1989-12-07,0,Eastern Canada,Quebec
410,Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern British Columbia,BC,1989-11-08 00:00:00,0.0,0.0,28.0,3146918.0,4013582.6,1989-11-12 00:00:00,54716.0,3092202.0,,,,,,0.0,0.0,1989-11-08,1989-11-12,4,Western Canada,British Columbia
411,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Nova Scotia,NS,1989-09-10 00:00:00,1.0,0.0,0.0,,,1989-09-10 00:00:00,0.0,0.0,,,,,,0.0,0.0,1989-09-10,1989-09-10,0,Eastern Canada,Nova Scotia
412,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Grande Prairie AB,AB,1989-08-23 00:00:00,0.0,0.0,0.0,,,1989-10-18 00:00:00,0.0,0.0,,,,,,0.0,0.0,1989-08-23,1989-10-18,56,Western Canada,Alberta
413,Disaster,Natural,Meteorological - Hydrological,Wildfire,Radisson QC,QC,1989-07-22 00:00:00,0.0,0.0,300.0,,,1989-07-22 00:00:00,0.0,0.0,,,,,,0.0,0.0,1989-07-22,1989-07-22,0,Eastern Canada,Quebec
414,Disaster,Natural,Meteorological - Hydrological,Flood,"Harrow, Kent, Essex, Leamington counties ON",ON,1989-07-19 00:00:00,0.0,0.0,0.0,13807000.0,17609462.6,1989-07-20 00:00:00,0.0,0.0,,,,13807000.0,,0.0,0.0,1989-07-19,1989-07-20,1,Eastern Canada,Ontario
415,Disaster,Natural,Meteorological - Hydrological,Tornado,Montmartre SK,SK,1989-07-01 00:00:00,0.0,0.0,0.0,,,1989-07-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1989-07-01,1989-07-01,0,Western Canada,Saskatchewan
416,Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Manitoba,MB,1989-05-11 00:00:00,0.0,0.0,25000.0,18489862.0,23581989.8,1989-09-20 00:00:00,14174906.0,4314956.0,,,,,,0.0,0.0,1989-05-11,1989-09-20,132,Western Canada,Manitoba
417,Disaster,Natural,Meteorological - Hydrological,Flood,Liard River NT,NT,1989-05-01 00:00:00,0.0,0.0,125.0,1094778.0,1396281.0,1989-05-09 00:00:00,852700.0,242078.0,,,,,,0.0,0.0,1989-05-01,1989-05-09,8,Northern Canada,Northwest Territories
418,Disaster,Natural,Meteorological - Hydrological,Geomagnetic Storm,Province of Quebec,QC,1989-03-13 00:00:00,0.0,0.0,0.0,,,1989-03-13 00:00:00,,,,,,,,6925128.0,0.0,1989-03-13,1989-03-13,0,Eastern Canada,Quebec
419,Disaster,Natural,Meteorological - Hydrological,Cold Event,Yukon to Ontario,Multiple Provinces,1989-01-30 00:00:00,13.0,100.0,0.0,,,1989-01-30 00:00:00,0.0,0.0,,,,,,0.0,0.0,1989-01-30,1989-01-30,0,Across Canada,Multiple Provinces
420,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1989-01-01 00:00:00,0.0,0.0,0.0,,,1989-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1989-01-01,1989-01-01,0,Western Canada,Multiple Provinces
421,Disaster,Natural,Meteorological - Hydrological,Flood,Albany and Attawapiskat River ON,ON,1989-01-01 00:00:00,0.0,0.0,1000.0,,,1989-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1989-01-01,1989-01-01,0,Eastern Canada,Ontario
422,Disaster,Natural,Geological,Earthquake,Saguenay region QC,QC,1988-11-25 00:00:00,0.0,0.0,0.0,37970666.0,50876426.1,1988-11-25 00:00:00,20891999.0,17078667.0,,,,,,0.0,6.0,1988-11-25,1988-11-25,0,Eastern Canada,Quebec
423,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1988-08-16 00:00:00,0.0,0.0,0.0,39827872.0,53364873.4,1988-08-16 00:00:00,156086.0,2544786.0,,,,37127000.0,,0.0,0.0,1988-08-16,1988-08-16,0,Western Canada,Alberta
424,Disaster,Natural,Meteorological - Hydrological,Heat Event,Ontario and Manitoba,Multiple Provinces,1988-07-05 00:00:00,14.0,0.0,0.0,,,1988-07-11 00:00:00,0.0,0.0,,,,,,128169014.0,0.0,1988-07-05,1988-07-11,6,Across Canada,Multiple Provinces
425,Disaster,Natural,Meteorological - Hydrological,Flood,Lesser Slave Lake region AB,AB,1988-07-05 00:00:00,0.0,0.0,2800.0,35296621.0,47293506.2,1988-07-08 00:00:00,7787911.0,6008710.0,,,,21500000.0,,0.0,0.0,1988-07-05,1988-07-08,3,Western Canada,Alberta
426,Disaster,Natural,Meteorological - Hydrological,Flood,Norman Wells NT,NT,1988-06-29 00:00:00,0.0,0.0,0.0,,,1988-06-29 00:00:00,0.0,0.0,,,,,,0.0,0.0,1988-06-29,1988-06-29,0,Northern Canada,Northwest Territories
427,Disaster,Natural,Meteorological - Hydrological,Flood,Central and Southern Alberta,AB,1988-06-28 00:00:00,0.0,0.0,0.0,,,1988-06-29 00:00:00,0.0,0.0,,,,,,0.0,0.0,1988-06-28,1988-06-29,1,Western Canada,Alberta
428,Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,"Louiseville, Yamachiche and St.-Justin Region of Trois-Rivières QC",QC,1988-06-20 00:00:00,0.0,0.0,0.0,,,1988-06-20 00:00:00,0.0,0.0,,,,,,0.0,0.0,1988-06-20,1988-06-20,0,Eastern Canada,Quebec
429,Disaster,Natural,Meteorological - Hydrological,Flood,"Lethbridge, Taber, Irma and Wainwright AB",AB,1988-06-04 00:00:00,0.0,0.0,0.0,,,1988-06-11 00:00:00,0.0,0.0,,,,,,0.0,0.0,1988-06-04,1988-06-11,7,Western Canada,Alberta
430,Disaster,Natural,Meteorological - Hydrological,Flood,Duck Mountain and Swan River MB,MB,1988-04-01 00:00:00,0.0,0.0,0.0,2323137.0,3112742.6,1988-04-01 00:00:00,619569.0,1703568.0,,,,,,0.0,0.0,1988-04-01,1988-04-01,0,Western Canada,Manitoba
431,Disaster,Natural,Meteorological - Hydrological,Flood,Goulais River ON,ON,1988-01-01 00:00:00,0.0,0.0,0.0,,,1988-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1988-01-01,1988-01-01,0,Eastern Canada,Ontario
432,Disaster,Natural,Meteorological - Hydrological,Flood,Northern British Columbia,BC,1988-01-01 00:00:00,0.0,0.0,0.0,,,1988-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1988-01-01,1988-01-01,0,Western Canada,British Columbia
433,Disaster,Natural,Meteorological - Hydrological,Wildfire,Whitedog Lake ON,ON,1988-01-01 00:00:00,0.0,0.0,500.0,,,1988-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1988-01-01,1988-01-01,0,Eastern Canada,Ontario
434,Disaster,Natural,Meteorological - Hydrological,Tornado,Edmonton AB,AB,1987-07-31 00:00:00,27.0,600.0,1700.0,181125959.0,252254255.3,1987-07-31 00:00:00,19948463.0,12800496.0,,,,148377000.0,,0.0,0.0,1987-07-31,1987-07-31,0,Western Canada,Alberta
435,Disaster,Natural,Meteorological - Hydrological,Flood,Montreal QC,QC,1987-07-14 00:00:00,2.0,0.0,0.0,64216681.0,89434618.5,1987-07-14 00:00:00,6473041.0,13065640.0,,,,44678000.0,,0.0,0.0,1987-07-14,1987-07-14,0,Eastern Canada,Quebec
436,Disaster,Natural,Meteorological - Hydrological,Tornado,Winnipeg MB,MB,1987-07-06 00:00:00,0.0,0.0,0.0,,,1987-07-06 00:00:00,0.0,0.0,,,,,,0.0,0.0,1987-07-06,1987-07-06,0,Western Canada,Manitoba
437,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,QC,1987-05-29 00:00:00,0.0,0.0,0.0,24891000.0,34665713.9,1987-05-29 00:00:00,0.0,0.0,,,,24891000.0,,0.0,0.0,1987-05-29,1987-05-29,0,Eastern Canada,Quebec
438,Disaster,Natural,Meteorological - Hydrological,Wildfire,Valrita-Harty ON,ON,1987-05-13 00:00:00,0.0,0.0,800.0,,,1987-05-13 00:00:00,0.0,0.0,,,,,,0.0,0.0,1987-05-13,1987-05-13,0,Eastern Canada,Ontario
439,Disaster,Natural,Meteorological - Hydrological,Flood,Lake St. Clair ON,ON,1987-04-04 00:00:00,0.0,0.0,50.0,,,1987-04-04 00:00:00,0.0,0.0,,,,,,0.0,0.0,1987-04-04,1987-04-04,0,Eastern Canada,Ontario
440,Disaster,Natural,Meteorological - Hydrological,Flood,Perth-Andover NB,NB,1987-04-02 00:00:00,0.0,0.0,300.0,7872284.0,10963735.7,1987-04-02 00:00:00,5660456.0,2211828.0,,,,,,0.0,0.0,1987-04-02,1987-04-02,0,Eastern Canada,New Brunswick
441,Disaster,Natural,Meteorological - Hydrological,Flood,Southcentral Quebec,QC,1987-03-28 00:00:00,0.0,0.0,300.0,,,1987-04-05 00:00:00,0.0,0.0,,,,,,0.0,0.0,1987-03-28,1987-04-05,8,Eastern Canada,Quebec
442,Disaster,Natural,Meteorological - Hydrological,Avalanche,Blue River BC,BC,1987-03-23 00:00:00,7.0,0.0,0.0,,,1987-03-23 00:00:00,0.0,0.0,,,,,,0.0,0.0,1987-03-23,1987-03-23,0,Western Canada,British Columbia
443,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Eastern Ontario and Southwestern Quebec,Multiple Provinces,1986-12-24 00:00:00,0.0,0.0,0.0,,,1986-12-24 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-12-24,1986-12-24,0,Eastern Canada,Multiple Provinces
444,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Winnipeg MB,MB,1986-11-07 00:00:00,2.0,0.0,0.0,,,1986-11-07 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-11-07,1986-11-07,0,Western Canada,Manitoba
445,Disaster,Natural,Meteorological - Hydrological,Flood,East Central British Columbia,BC,1986-08-01 00:00:00,0.0,0.0,0.0,,,1986-08-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-08-01,1986-08-01,0,Western Canada,British Columbia
446,Disaster,Natural,Meteorological - Hydrological,Flood,Saskatchewan and Alberta,Multiple Provinces,1986-07-16 00:00:00,1.0,0.0,0.0,17889807.0,26016579.1,1986-07-24 00:00:00,9484477.0,8405330.0,,,,,,0.0,0.0,1986-07-16,1986-07-24,8,Western Canada,Multiple Provinces
447,Disaster,Natural,Meteorological - Hydrological,Flood,North-central Alberta,AB,1986-07-13 00:00:00,0.0,0.0,0.0,12843964.0,18678569.6,1986-07-24 00:00:00,6809368.0,6034596.0,,,,,,0.0,0.0,1986-07-13,1986-07-24,11,Western Canada,Alberta
448,Disaster,Natural,Meteorological - Hydrological,Wildfire,Waswanipi reserve QC,QC,1986-06-02 00:00:00,0.0,0.0,500.0,,,1986-06-02 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-06-02,1986-06-02,0,Eastern Canada,Quebec
449,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montreal QC,QC,1986-05-29 00:00:00,0.0,0.0,0.0,45473000.0,66129942.1,1986-05-29 00:00:00,0.0,0.0,,,,45473000.0,,0.0,0.0,1986-05-29,1986-05-29,0,Eastern Canada,Quebec
450,Disaster,Natural,Meteorological - Hydrological,Flood,Winisk ON,ON,1986-05-16 00:00:00,2.0,0.0,129.0,,,1986-05-16 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-05-16,1986-05-16,0,Eastern Canada,Ontario
451,Disaster,Natural,Meteorological - Hydrological,Wildfire,Grand Falls NL,NL,1986-05-15 00:00:00,0.0,0.0,1000.0,,,1986-05-16 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-05-15,1986-05-16,1,Eastern Canada,Newfoundland and Labrador
452,Disaster,Natural,Meteorological - Hydrological,Wildfire,Upper Gagetown and Burton NB,NB,1986-05-15 00:00:00,0.0,0.0,1000.0,,,1986-05-16 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-05-15,1986-05-16,1,Eastern Canada,New Brunswick
453,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Alberta,AB,1986-05-14 00:00:00,0.0,0.0,0.0,,,1986-05-15 00:00:00,0.0,0.0,,,,,,18270270.0,0.0,1986-05-14,1986-05-15,1,Western Canada,Alberta
454,Disaster,Natural,Meteorological - Hydrological,Flood,Icelandic River and Fisher River MB,MB,1986-04-01 00:00:00,0.0,0.0,148.0,2893389.0,4207763.9,1986-06-30 00:00:00,908395.0,1984994.0,,,,,,0.0,0.0,1986-04-01,1986-06-30,90,Western Canada,Manitoba
455,Disaster,Natural,Meteorological - Hydrological,Flood,"Saint John River, between Simonds and Woodstock NB",NB,1986-04-01 00:00:00,0.0,0.0,0.0,,,1986-04-04 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-04-01,1986-04-04,3,Eastern Canada,New Brunswick
456,Disaster,Natural,Meteorological - Hydrological,Flood,Riviere Chaudière QC,QC,1986-03-30 00:00:00,0.0,0.0,750.0,,,1986-04-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-03-30,1986-04-01,2,Eastern Canada,Quebec
457,Disaster,Natural,Geological,Landslide,Brantford ON,ON,1986-01-01 00:00:00,0.0,0.0,0.0,,,1986-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-01-01,1986-01-01,0,Eastern Canada,Ontario
458,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1986-01-01 00:00:00,0.0,0.0,0.0,,,1986-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1986-01-01,1986-01-01,0,Western Canada,Multiple Provinces
459,Disaster,Natural,Meteorological - Hydrological,Flood,Lake Huron and Lake Erie ON,ON,1985-12-02 00:00:00,0.0,0.0,0.0,,,1985-12-02 00:00:00,0.0,0.0,,,,,,0.0,0.0,1985-12-02,1985-12-02,0,Eastern Canada,Ontario
460,Disaster,Natural,Meteorological - Hydrological,Wildfire,Northeast of Vancouver BC,BC,1985-07-01 00:00:00,0.0,0.0,0.0,,,1985-07-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1985-07-01,1985-07-01,0,Western Canada,British Columbia
461,Disaster,Natural,Meteorological - Hydrological,Tornado,Hopeville to Barrie ON,ON,1985-05-31 00:00:00,12.0,500.0,800.0,83992000.0,127187885.7,1985-05-31 00:00:00,0.0,0.0,,,,83992000.0,,3684211.0,0.0,1985-05-31,1985-05-31,0,Eastern Canada,Ontario
462,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Windsor ON,ON,1985-05-30 00:00:00,5.0,0.0,0.0,16390000.0,24819142.9,1985-05-30 00:00:00,0.0,0.0,,,,16390000.0,,0.0,0.0,1985-05-30,1985-05-30,0,Eastern Canada,Ontario
463,Disaster,Natural,Meteorological - Hydrological,Flood,"Hay River Township, south shore of Great Slave Lake NT",NT,1985-05-03 00:00:00,0.0,1.0,0.0,,,1985-05-03 00:00:00,0.0,0.0,,,,,,0.0,0.0,1985-05-03,1985-05-03,0,Northern Canada,Northwest Territories
464,Disaster,Natural,Meteorological - Hydrological,Drought,Western Canada,Multiple Provinces,1985-05-01 00:00:00,0.0,0.0,0.0,,,1985-08-31 00:00:00,0.0,0.0,,,,,,0.0,0.0,1985-05-01,1985-08-31,122,Western Canada,Multiple Provinces
465,Disaster,Natural,Meteorological - Hydrological,Flood,Lake Erie ON,ON,1985-03-31 00:00:00,0.0,0.0,0.0,,,1985-04-06 00:00:00,0.0,0.0,,,,,,0.0,0.0,1985-03-31,1985-04-06,6,Eastern Canada,Ontario
466,Disaster,Natural,Meteorological - Hydrological,Flood,Chatham ON,ON,1985-02-23 00:00:00,0.0,0.0,30.0,,,1985-03-02 00:00:00,0.0,0.0,,,,,,0.0,0.0,1985-02-23,1985-03-02,7,Eastern Canada,Ontario
467,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,West Coast of British Columbia,BC,1984-10-11 00:00:00,5.0,0.0,0.0,,,1984-10-12 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-10-11,1984-10-12,1,Western Canada,British Columbia
468,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Alberta,AB,1984-10-06 00:00:00,0.0,0.0,0.0,,,1984-10-06 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-10-06,1984-10-06,0,Western Canada,Alberta
469,Disaster,Natural,Meteorological - Hydrological,Flood,Pemberton area BC,BC,1984-10-06 00:00:00,1.0,0.0,300.0,3999112.0,6295631.8,1984-10-08 00:00:00,637747.0,3361365.0,,,,,,0.0,0.0,1984-10-06,1984-10-08,2,Western Canada,British Columbia
470,Disaster,Natural,Meteorological - Hydrological,Tornado,London ON,ON,1984-09-02 00:00:00,0.0,30.0,0.0,,,1984-09-02 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-09-02,1984-09-02,0,Eastern Canada,Ontario
471,Disaster,Natural,Meteorological - Hydrological,Tornado,Eastern Ontario and Western Quebec,Multiple Provinces,1984-07-15 00:00:00,1.0,43.0,0.0,,,1984-07-15 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-07-15,1984-07-15,0,Eastern Canada,Multiple Provinces
472,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Manitoba,MB,1984-06-15 00:00:00,0.0,0.0,0.0,1656780.0,2608198.2,1984-07-31 00:00:00,301190.0,1355590.0,,,,,,0.0,0.0,1984-06-15,1984-07-31,46,Western Canada,Manitoba
473,Disaster,Natural,Meteorological - Hydrological,Drought,Prairie provinces,Multiple Provinces,1984-06-01 00:00:00,0.0,0.0,0.0,,,1984-08-31 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-06-01,1984-08-31,91,Western Canada,Multiple Provinces
474,Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Chesley ON,ON,1984-04-30 00:00:00,0.0,0.0,0.0,39066000.0,61499940.6,1984-04-30 00:00:00,0.0,0.0,,,,39066000.0,,0.0,0.0,1984-04-30,1984-04-30,0,Eastern Canada,Ontario
475,Disaster,Natural,Meteorological - Hydrological,Winter Storm,"South, Central and Western Manitoba",MB,1984-04-27 00:00:00,0.0,0.0,0.0,2686465.0,4229187.5,1984-04-28 00:00:00,816031.0,1870434.0,,,,,,0.0,0.0,1984-04-27,1984-04-28,1,Western Canada,Manitoba
476,Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,NB,1984-04-25 00:00:00,1.0,0.0,0.0,,,1984-05-06 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-04-25,1984-05-06,11,Eastern Canada,New Brunswick
477,Disaster,Natural,Meteorological - Hydrological,Winter Storm,St. John's NL,NL,1984-04-13 00:00:00,0.0,0.0,0.0,3272619.0,5151944.8,1984-04-15 00:00:00,1786357.0,1486262.0,,,,,,7615063.0,0.0,1984-04-13,1984-04-15,2,Eastern Canada,Newfoundland and Labrador
478,Disaster,Natural,Meteorological - Hydrological,Flood,Southern Ontario,ON,1984-02-13 00:00:00,2.0,0.0,150.0,,,1984-02-17 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-02-13,1984-02-17,4,Eastern Canada,Ontario
479,Disaster,Natural,Meteorological - Hydrological,Flood,Truro NS,NS,1984-02-05 00:00:00,1.0,0.0,0.0,,,1984-02-08 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-02-05,1984-02-08,3,Eastern Canada,Nova Scotia
480,Disaster,Natural,Meteorological - Hydrological,Flood,Lower Fraser River Valley BC,BC,1984-01-04 00:00:00,0.0,0.0,0.0,4029790.0,6343926.8,1984-01-05 00:00:00,605407.0,3424383.0,,,,,,0.0,0.0,1984-01-04,1984-01-05,1,Western Canada,British Columbia
481,Disaster,Natural,Meteorological - Hydrological,Cold Event,Quebec,QC,1984-01-01 00:00:00,0.0,0.0,0.0,,,1984-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-01-01,1984-01-01,0,Eastern Canada,Quebec
482,Disaster,Natural,Meteorological - Hydrological,Flood,Northeast Saskatchewan,SK,1984-01-01 00:00:00,0.0,0.0,0.0,,,1984-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-01-01,1984-01-01,0,Western Canada,Saskatchewan
483,Disaster,Natural,Meteorological - Hydrological,Tornado,Grande Prairie and Drayton Valley AB,AB,1984-01-01 00:00:00,0.0,0.0,0.0,,,1984-01-01 00:00:00,0.0,0.0,,,,,,0.0,0.0,1984-01-01,1984-01-01,0,Western Canada,Alberta
